"Client Nr","Query Number","Execution time","Error"
1,1,100,0
1,2,41,0
1,3,40,0
1,4,39,0
1,5,36,0
1,6,36,0
1,7,35,0
1,8,36,0
1,9,34,0
1,10,35,0
1,11,37,0
1,12,36,0
1,13,35,0
1,14,32,0
1,15,36,0
1,16,35,0
1,17,36,0
1,18,38,0
1,19,36,0
1,20,34,0
1,21,34,0
1,22,33,0
1,23,36,0
1,24,38,0
1,25,35,0
1,26,34,0
1,27,32,0
1,28,36,0
1,29,33,0
1,30,34,0
1,31,34,0
1,32,36,0
1,33,35,0
1,34,32,0
1,35,35,0
1,36,32,0
1,37,33,0
1,38,35,0
1,39,35,0
1,40,32,0
1,41,34,0
1,42,35,0
1,43,35,0
1,44,32,0
1,45,32,0
1,46,37,0
1,47,36,0
1,48,37,0
1,49,34,0
1,50,34,0
1,51,35,0
1,52,35,0
1,53,34,0
1,54,31,0
1,55,34,0
1,56,35,0
1,57,32,0
1,58,38,0
1,59,35,0
1,60,32,0
1,61,34,0
1,62,34,0
1,63,36,0
1,64,33,0
1,65,32,0
1,66,35,0
1,67,30,0
1,68,35,0
1,69,36,0
1,70,34,0
1,71,32,0
1,72,34,0
1,73,33,0
1,74,32,0
1,75,32,0
1,76,37,0
1,77,34,0
1,78,35,0
1,79,30,0
1,80,33,0
1,81,35,0
1,82,32,0
1,83,32,0
1,84,39,0
1,85,33,0
1,86,31,0
1,87,33,0
1,88,38,0
1,89,32,0
1,90,31,0
1,91,31,0
1,92,32,0
1,93,33,0
1,94,30,0
1,95,32,0
1,96,31,0
1,97,32,0
1,98,34,0
1,99,37,0
1,100,34,0
1,101,32,0
1,102,33,0
1,103,33,0
1,104,33,0
1,105,33,0
1,106,33,0
1,107,34,0
1,108,34,0
1,109,35,0
1,110,32,0
1,111,33,0
1,112,32,0
1,113,35,0
1,114,31,0
1,115,34,0
1,116,33,0
1,117,32,0
1,118,32,0
1,119,32,0
1,120,35,0
1,121,38,0
1,122,34,0
1,123,33,0
1,124,37,0
1,125,35,0
1,126,34,0
1,127,34,0
1,128,33,0
1,129,30,0
1,130,36,0
1,131,34,0
1,132,34,0
1,133,32,0
1,134,37,0
1,135,32,0
1,136,33,0
1,137,35,0
1,138,35,0
1,139,31,0
1,140,35,0
1,141,32,0
1,142,32,0
1,143,32,0
1,144,33,0
1,145,36,0
1,146,34,0
1,147,33,0
1,148,32,0
1,149,31,0
1,150,32,0
1,151,35,0
1,152,32,0
1,153,31,0
1,154,34,0
1,155,31,0
1,156,30,0
1,157,35,0
1,158,30,0
1,159,32,0
1,160,31,0
1,161,32,0
1,162,31,0
1,163,31,0
1,164,35,0
1,165,33,0
1,166,35,0
1,167,31,0
1,168,32,0
1,169,31,0
1,170,36,0
1,171,34,0
1,172,30,0
1,173,32,0
1,174,34,0
1,175,32,0
1,176,34,0
1,177,30,0
1,178,37,0
1,179,33,0
1,180,34,0
1,181,31,0
1,182,33,0
1,183,33,0
1,184,33,0
1,185,33,0
1,186,31,0
1,187,33,0
1,188,33,0
1,189,32,0
1,190,29,0
1,191,33,0
1,192,36,0
1,193,34,0
1,194,31,0
1,195,32,0
1,196,32,0
1,197,32,0
1,198,33,0
1,199,33,0
1,200,31,0
1,201,30,0
1,202,31,0
1,203,32,0
1,204,32,0
1,205,32,0
1,206,30,0
1,207,34,0
1,208,34,0
1,209,31,0
1,210,32,0
1,211,31,0
1,212,33,0
1,213,32,0
1,214,31,0
1,215,29,0
1,216,32,0
1,217,33,0
1,218,32,0
1,219,32,0
1,220,31,0
1,221,32,0
1,222,29,0
1,223,34,0
1,224,31,0
1,225,32,0
1,226,30,0
1,227,32,0
1,228,33,0
1,229,29,0
1,230,30,0
1,231,29,0
1,232,31,0
1,233,30,0
1,234,30,0
1,235,32,0
1,236,33,0
1,237,29,0
1,238,33,0
1,239,29,0
1,240,30,0
1,241,35,0
1,242,29,0
1,243,31,0
1,244,31,0
1,245,34,0
1,246,30,0
1,247,31,0
1,248,32,0
1,249,31,0
1,250,30,0
1,251,30,0
1,252,30,0
1,253,29,0
1,254,30,0
1,255,29,0
1,256,32,0
1,257,31,0
1,258,29,0
1,259,30,0
1,260,34,0
1,261,29,0
1,262,30,0
1,263,29,0
1,264,29,0
1,265,31,0
1,266,30,0
1,267,29,0
1,268,29,0
1,269,28,0
1,270,30,0
1,271,32,0
1,272,29,0
1,273,28,0
1,274,28,0
1,275,31,0
1,276,32,0
1,277,30,0
1,278,29,0
1,279,30,0
1,280,30,0
1,281,30,0
1,282,29,0
1,283,31,0
1,284,33,0
1,285,30,0
1,286,30,0
1,287,31,0
1,288,29,0
1,289,31,0
1,290,28,0
1,291,34,0
1,292,32,0
1,293,27,0
1,294,30,0
1,295,29,0
1,296,33,0
1,297,27,0
1,298,32,0
1,299,27,0
1,300,30,0
1,301,31,0
1,302,32,0
1,303,31,0
1,304,30,0
1,305,31,0
1,306,28,0
1,307,29,0
1,308,33,0
1,309,30,0
1,310,29,0
1,311,30,0
1,312,32,0
1,313,30,0
1,314,29,0
1,315,30,0
1,316,30,0
1,317,30,0
1,318,30,0
1,319,29,0
1,320,33,0
1,321,29,0
1,322,29,0
1,323,29,0
1,324,37,0
1,325,30,0
1,326,31,0
1,327,31,0
1,328,31,0
1,329,32,0
1,330,28,0
1,331,31,0
1,332,28,0
1,333,30,0
1,334,28,0
1,335,31,0
1,336,29,0
1,337,33,0
1,338,33,0
1,339,34,0
1,340,31,0
1,341,30,0
1,342,33,0
1,343,35,0
1,344,32,0
1,345,31,0
1,346,28,0
1,347,33,0
1,348,31,0
1,349,28,0
1,350,31,0
1,351,32,0
1,352,30,0
1,353,28,0
1,354,30,0
1,355,29,0
1,356,32,0
1,357,29,0
1,358,32,0
1,359,30,0
1,360,33,0
1,361,31,0
1,362,28,0
1,363,31,0
1,364,30,0
1,365,29,0
1,366,32,0
1,367,29,0
1,368,29,0
1,369,38,0
1,370,32,0
1,371,28,0
1,372,30,0
1,373,30,0
1,374,32,0
1,375,28,0
1,376,31,0
1,377,29,0
1,378,33,0
1,379,30,0
1,380,31,0
1,381,31,0
1,382,29,0
1,383,30,0
1,384,31,0
1,385,29,0
1,386,29,0
1,387,28,0
1,388,32,0
1,389,32,0
1,390,27,0
1,391,29,0
1,392,35,0
1,393,35,0
1,394,30,0
1,395,30,0
1,396,31,0
1,397,33,0
1,398,30,0
1,399,30,0
1,400,29,0
1,401,30,0
1,402,28,0
1,403,32,0
1,404,29,0
1,405,34,0
1,406,30,0
1,407,30,0
1,408,32,0
1,409,31,0
1,410,31,0
1,411,31,0
1,412,31,0
1,413,28,0
1,414,32,0
1,415,30,0
1,416,30,0
1,417,31,0
1,418,30,0
1,419,32,0
1,420,29,0
1,421,31,0
1,422,29,0
1,423,31,0
1,424,32,0
1,425,31,0
1,426,34,0
1,427,28,0
1,428,30,0
1,429,30,0
1,430,29,0
1,431,33,0
1,432,32,0
1,433,29,0
1,434,29,0
1,435,29,0
1,436,30,0
1,437,30,0
1,438,29,0
1,439,34,0
1,440,35,0
1,441,31,0
1,442,30,0
1,443,31,0
