"Client Nr","Query Number","Execution time","Error"
1,1,60,0
1,2,17,0
1,3,16,0
1,4,12,0
1,5,14,0
1,6,11,0
1,7,14,0
1,8,12,0
1,9,13,0
1,10,11,0
1,11,13,0
1,12,13,0
1,13,13,0
1,14,12,0
1,15,14,0
1,16,14,0
1,17,14,0
1,18,11,0
1,19,12,0
1,20,14,0
1,21,11,0
1,22,11,0
1,23,13,0
1,24,14,0
1,25,12,0
1,26,13,0
1,27,12,0
1,28,15,0
1,29,11,0
1,30,13,0
1,31,14,0
1,32,14,0
1,33,10,0
1,34,12,0
1,35,12,0
1,36,15,0
1,37,12,0
1,38,13,0
1,39,13,0
1,40,14,0
1,41,12,0
1,42,11,0
1,43,12,0
1,44,14,0
1,45,13,0
1,46,12,0
1,47,13,0
1,48,13,0
1,49,14,0
1,50,13,0
1,51,11,0
1,52,13,0
1,53,12,0
1,54,17,0
1,55,12,0
1,56,13,0
1,57,12,0
1,58,12,0
1,59,11,0
1,60,12,0
1,61,13,0
1,62,12,0
1,63,13,0
1,64,13,0
1,65,12,0
1,66,13,0
1,67,12,0
1,68,11,0
1,69,12,0
1,70,13,0
1,71,12,0
1,72,13,0
1,73,11,0
1,74,13,0
1,75,13,0
1,76,12,0
1,77,13,0
1,78,14,0
1,79,11,0
1,80,14,0
1,81,12,0
1,82,12,0
1,83,13,0
1,84,20,0
1,85,10,0
1,86,10,0
1,87,13,0
1,88,11,0
1,89,12,0
1,90,13,0
1,91,12,0
1,92,11,0
1,93,12,0
1,94,12,0
1,95,14,0
1,96,12,0
1,97,13,0
1,98,12,0
1,99,11,0
1,100,12,0
1,101,13,0
1,102,12,0
1,103,12,0
1,104,11,0
1,105,11,0
1,106,12,0
1,107,16,0
1,108,10,0
1,109,12,0
1,110,12,0
1,111,15,0
1,112,11,0
1,113,12,0
1,114,11,0
1,115,12,0
1,116,12,0
1,117,12,0
1,118,11,0
1,119,16,0
1,120,13,0
1,121,13,0
1,122,13,0
1,123,12,0
1,124,11,0
1,125,14,0
1,126,13,0
1,127,12,0
1,128,14,0
1,129,10,0
1,130,16,0
1,131,11,0
1,132,11,0
1,133,11,0
1,134,16,0
1,135,10,0
1,136,12,0
1,137,12,0
1,138,12,0
1,139,14,0
1,140,11,0
1,141,12,0
1,142,11,0
1,143,14,0
1,144,12,0
1,145,10,0
1,146,12,0
1,147,11,0
1,148,12,0
1,149,10,0
1,150,12,0
1,151,11,0
1,152,12,0
1,153,12,0
1,154,12,0
1,155,12,0
1,156,11,0
1,157,12,0
1,158,11,0
1,159,14,0
1,160,12,0
1,161,12,0
1,162,12,0
1,163,12,0
1,164,17,0
1,165,14,0
1,166,10,0
1,167,11,0
1,168,11,0
1,169,11,0
1,170,16,0
1,171,14,0
1,172,12,0
1,173,11,0
1,174,11,0
1,175,15,0
1,176,17,0
1,177,12,0
1,178,13,0
1,179,12,0
1,180,11,0
1,181,12,0
1,182,12,0
1,183,11,0
1,184,12,0
1,185,11,0
1,186,12,0
1,187,11,0
1,188,11,0
1,189,12,0
1,190,10,0
1,191,11,0
1,192,12,0
1,193,11,0
1,194,12,0
1,195,11,0
1,196,12,0
1,197,12,0
1,198,11,0
1,199,11,0
1,200,12,0
1,201,11,0
1,202,11,0
1,203,12,0
1,204,12,0
1,205,11,0
1,206,12,0
1,207,11,0
1,208,12,0
1,209,11,0
1,210,12,0
1,211,12,0
1,212,18,0
1,213,10,0
1,214,11,0
1,215,12,0
1,216,12,0
1,217,12,0
1,218,11,0
1,219,13,0
1,220,11,0
1,221,14,0
1,222,13,0
1,223,11,0
1,224,13,0
